sha,issues,change_type,name
c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java
c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java
c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/callbacks/AddListenerEntity.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/callbacks/ListenerInEntity.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/callbacks/PerInstanceListener.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/callbacks/TestMultiEmEntityListeners.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/validation/TestValidationMode.java
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,M,openjpa-project/src/doc/manual/migration_considerations.xml
2bbad11e2eca163b11e8059f29c1e79e58efb300,2163,M,openjpa-project/src/doc/manual/ref_guide_conf.xml
88cc847a1cd2d4fb4f91b88b4de5a91c4b39228e,2284,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
c275da64abe546a9af2c28bb6245cb8a95754e96,2142,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java
a24ef499f38c0ff48cf56627b7bbfeb3ed73b1a6,2414,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderCacheImpl.java
a24ef499f38c0ff48cf56627b7bbfeb3ed73b1a6,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
a24ef499f38c0ff48cf56627b7bbfeb3ed73b1a6,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java
a24ef499f38c0ff48cf56627b7bbfeb3ed73b1a6,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java
a24ef499f38c0ff48cf56627b7bbfeb3ed73b1a6,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java
471af4c094c1d258ef521e47b179f53c3501795c,2324,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Lit.java
471af4c094c1d258ef521e47b179f53c3501795c,2324,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java
471af4c094c1d258ef521e47b179f53c3501795c,2324,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java
471af4c094c1d258ef521e47b179f53c3501795c,2324,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/HintHandler.java
471af4c094c1d258ef521e47b179f53c3501795c,2324,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java
10d335719e028831a34f9edc420e3cfadd9e0e1d,2227,M,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java
7a9815a15f13a9ea818d086fa94842a3fa3b1f95,2423,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java
cecd73b6ee1060d4d869349e527bb392d2599bf9,2123,M,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java
409c3dce07fcaf304505ee18abc5657be5bea1a3,2264,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java
b18967da71fd376572f048a8a7fda922dbf70a1c,2326,M,openjpa-integration/tck/pom.xml
b18967da71fd376572f048a8a7fda922dbf70a1c,2326,A,openjpa-integration/tck/sql/create.openjpa.sql.xml
b18967da71fd376572f048a8a7fda922dbf70a1c,2326,A,openjpa-integration/tck/sql/db2.sql
b18967da71fd376572f048a8a7fda922dbf70a1c,2326,A,openjpa-integration/tck/sql/derby.sql
b18967da71fd376572f048a8a7fda922dbf70a1c,2326,M,openjpa-integration/tck/tck2-20110815.xml
b18967da71fd376572f048a8a7fda922dbf70a1c,2326,M,pom.xml
a06d373573b5e12ba309ef9e6137ee4e759eae5e,2247,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java
a06d373573b5e12ba309ef9e6137ee4e759eae5e,2247,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/meta/PChildBi.java
